order_id,customer_id,customer_name,segment,category,sub_category,region,market,ship_mode,order_priority,quantity,sales,profit,discount,order_date,state
CA-2016-101043,AA-10315,Alex Avila,Corporate,Office Supplies,Appliances,East,APAC,First Class,Critical,8,1016.48,12.90,0.00,2016-04-24,Illinois
CA-2016-101044,RA-19885,Ruben Ausman,Consumer,Technology,Copiers,Central,US,Second Class,High,14,5688.34,1834.61,0.10,2015-09-04,Washington
CA-2016-101045,EB-13870,Emily Burns,Home Office,Office Supplies,Appliances,South,US,First Class,Critical,5,670.95,-72.15,0.10,2014-01-30,Texas
CA-2015-101046,TB-21520,Tracy Blumstein,Corporate,Technology,Phones,Central,EU,Same Day,High,9,744.30,-5.21,0.30,2014-04-21,Texas
CA-2014-101047,LC-16885,Lena Creighton,Corporate,Furniture,Furnishings,South,US,Same Day,High,1,66.34,-2.71,0.20,2015-01-13,Pennsylvania
CA-2016-101048,IM-15070,Irene Maddox,Consumer,Office Supplies,Appliances,East,LATAM,Standard Class,Low,11,1595.44,-252.53,0.45,2014-02-10,Texas
CA-2014-101049,AA-10315,Alex Avila,Corporate,Furniture,Chairs,Central,US,Same Day,Critical,12,1455.96,337.79,0.20,2014-12-13,Virginia
CA-2014-101050,DV-13045,Darrin Van Huff,Corporate,Technology,Phones,East,US,First Class,Medium,11,4355.12,245.03,0.10,2014-04-02,Washington
CA-2014-101051,DV-13045,Darrin Van Huff,Consumer,Technology,Accessories,East,EU,First Class,High,1,323.24,3.60,0.10,2014-02-13,Pennsylvania
CA-2016-101052,CV-12805,Cynthia Voltz,Home Office,Technology,Phones,South,US,Standard Class,Medium,1,257.57,-20.62,0.20,2015-11-17,North Carolina
CA-2015-101053,DV-13045,Darrin Van Huff,Home Office,Furniture,Chairs,East,LATAM,Second Class,Medium,10,2482.80,139.50,0.20,2015-08-19,Virginia
CA-2014-101054,CG-12520,Claire Gute,Home Office,Technology,Machines,Central,APAC,Second Class,High,5,1401.75,-557.23,0.45,2016-05-04,Florida
CA-2016-101055,EB-13870,Emily Burns,Corporate,Furniture,Furnishings,East,EU,Standard Class,Low,8,154.08,-3.23,0.45,2015-11-19,Pennsylvania
CA-2014-101056,BH-11710,Brosina Hoffman,Home Office,Technology,Copiers,Central,APAC,Same Day,Low,4,1524.32,215.55,0.20,2015-11-22,Washington
CA-2015-101057,LC-16885,Lena Creighton,Consumer,Office Supplies,Envelopes,South,LATAM,First Class,Critical,9,151.11,-8.96,0.00,2014-07-05,Pennsylvania
CA-2014-101058,RA-19885,Ruben Ausman,Consumer,Furniture,Tables,West,US,Standard Class,Low,8,2260.88,263.96,0.20,2015-11-15,California
CA-2014-101059,AG-10270,Alejandro Grove,Corporate,Furniture,Furnishings,East,EU,Same Day,High,8,1550.40,-39.09,0.45,2014-04-10,New York
CA-2015-101060,AG-10270,Alejandro Grove,Consumer,Office Supplies,Appliances,West,US,Same Day,Medium,5,1931.85,-7.08,0.00,2014-09-27,California
CA-2015-101061,BH-11710,Brosina Hoffman,Consumer,Furniture,Chairs,South,US,Second Class,Medium,8,3484.40,-690.97,0.45,2014-10-07,New York
CA-2014-101062,EB-13870,Emily Burns,Consumer,Technology,Phones,West,US,First Class,High,1,23.39,0.93,0.30,2015-02-27,Ohio
CA-2014-101063,HP-14815,Harold Pawlan,Home Office,Office Supplies,Appliances,West,LATAM,Same Day,Medium,11,1535.82,-226.33,0.10,2015-04-04,California
CA-2016-101064,ZD-21925,Zuschuss Donatelli,Corporate,Office Supplies,Art,East,APAC,First Class,Critical,10,1868.10,-272.77,0.30,2015-01-18,Texas
CA-2015-101065,LC-16885,Lena Creighton,Home Office,Office Supplies,Labels,South,APAC,Same Day,Low,8,3934.72,-1196.31,0.20,2015-11-20,North Carolina
CA-2016-101066,AG-10270,Alejandro Grove,Consumer,Furniture,Furnishings,West,APAC,Second Class,High,6,1947.00,-19.65,0.30,2016-06-01,Virginia
CA-2014-101067,CV-12805,Cynthia Voltz,Home Office,Technology,Copiers,South,US,Same Day,Low,14,5605.18,1878.86,0.10,2016-03-22,Virginia
CA-2016-101068,SN-20710,Stephanie Phelps,Consumer,Furniture,Bookcases,Central,LATAM,Standard Class,High,10,70.00,-15.26,0.45,2014-06-18,Illinois
CA-2015-101069,SN-20710,Stephanie Phelps,Home Office,Office Supplies,Supplies,West,EU,Same Day,Medium,11,4516.38,339.01,0.10,2016-02-07,Washington
CA-2014-101070,CG-12520,Claire Gute,Corporate,Technology,Accessories,Central,EU,Standard Class,Medium,8,611.68,153.97,0.00,2014-11-10,California
CA-2014-101071,CG-12520,Claire Gute,Corporate,Furniture,Furnishings,Central,LATAM,Standard Class,High,2,215.02,-33.64,0.00,2015-04-09,Illinois
CA-2016-101072,EB-13870,Emily Burns,Home Office,Office Supplies,Envelopes,West,LATAM,Standard Class,Critical,5,1085.60,-56.76,0.45,2015-10-13,Illinois
CA-2014-101073,SF-20065,Sandra Flanagan,Corporate,Furniture,Furnishings,Central,LATAM,Standard Class,Critical,12,2873.16,-30.47,0.30,2016-02-28,California
CA-2016-101074,MA-17560,Matt Abelman,Home Office,Furniture,Tables,West,LATAM,Same Day,High,5,1370.75,-55.51,0.00,2016-04-30,Washington
CA-2014-101075,RA-19885,Ruben Ausman,Consumer,Office Supplies,Appliances,East,US,Same Day,Low,6,950.16,-341.33,0.30,2015-02-25,Virginia
CA-2015-101076,IM-15070,Irene Maddox,Home Office,Office Supplies,Fasteners,West,LATAM,Second Class,Critical,12,3416.40,-769.01,0.45,2014-02-19,Florida
CA-2014-101077,IM-15070,Irene Maddox,Consumer,Furniture,Furnishings,South,LATAM,Second Class,Low,10,1690.50,416.58,0.00,2016-09-18,Pennsylvania
CA-2016-101078,CV-12805,Cynthia Voltz,Corporate,Furniture,Tables,East,LATAM,Standard Class,Low,1,154.63,-12.21,0.10,2015-12-01,Texas
CA-2016-101079,AA-10315,Alex Avila,Corporate,Furniture,Bookcases,West,LATAM,Same Day,Low,8,2004.72,-975.60,0.30,2015-06-22,Florida
CA-2015-101080,EH-13945,Eric Hoffmann,Corporate,Technology,Phones,South,EU,Second Class,Low,2,74.52,12.71,0.20,2015-11-12,California
CA-2015-101081,IM-15070,Irene Maddox,Consumer,Furniture,Chairs,East,LATAM,Standard Class,Low,11,1125.08,-458.29,0.45,2014-09-27,Washington
CA-2016-101082,HP-14815,Harold Pawlan,Consumer,Furniture,Furnishings,West,APAC,Standard Class,High,3,1123.77,-553.71,0.30,2014-03-03,Texas
CA-2014-101083,KB-16585,Ken Black,Consumer,Furniture,Tables,South,US,Second Class,Medium,13,1439.23,-272.19,0.30,2014-08-08,Virginia
CA-2016-101084,AA-10315,Alex Avila,Corporate,Furniture,Tables,Central,EU,First Class,Critical,9,4454.82,748.42,0.00,2014-09-10,California
CA-2015-101085,EH-13945,Eric Hoffmann,Corporate,Furniture,Furnishings,South,EU,Second Class,Critical,13,2604.42,355.70,0.10,2016-08-11,North Carolina
CA-2015-101086,GH-14410,Gary Hansen,Home Office,Office Supplies,Binders,West,LATAM,Standard Class,Low,4,1205.96,-92.69,0.20,2014-03-18,Texas
CA-2015-101087,CV-12805,Cynthia Voltz,Corporate,Furniture,Furnishings,Central,APAC,Same Day,Critical,5,998.35,-77.26,0.30,2016-07-28,Pennsylvania
CA-2016-101088,LC-16885,Lena Creighton,Home Office,Technology,Copiers,West,APAC,First Class,High,8,1374.80,184.08,0.30,2015-06-30,Florida
CA-2014-101089,RA-19885,Ruben Ausman,Corporate,Technology,Copiers,Central,EU,First Class,Critical,6,2782.68,527.85,0.20,2015-08-03,Florida
CA-2016-101090,AG-10270,Alejandro Grove,Corporate,Technology,Phones,East,APAC,First Class,Medium,11,3643.86,-259.23,0.45,2014-05-23,Ohio
CA-2016-101091,LC-16885,Lena Creighton,Home Office,Technology,Copiers,Central,EU,Same Day,High,2,727.34,10.97,0.20,2014-07-30,Washington
CA-2014-101092,EB-13870,Emily Burns,Corporate,Office Supplies,Fasteners,West,LATAM,Same Day,Low,10,2322.40,-708.05,0.20,2015-09-13,New York
CA-2016-101093,HP-14815,Harold Pawlan,Home Office,Office Supplies,Storage,South,EU,First Class,Low,8,3741.60,-1012.74,0.45,2014-10-11,Pennsylvania
CA-2014-101094,CV-12805,Cynthia Voltz,Corporate,Office Supplies,Art,West,US,Standard Class,High,8,1771.20,-570.97,0.20,2014-07-05,New York
CA-2016-101095,SN-20710,Stephanie Phelps,Home Office,Technology,Machines,West,US,Standard Class,High,3,1179.06,-432.50,0.30,2016-07-01,North Carolina
CA-2015-101096,AG-10270,Alejandro Grove,Home Office,Office Supplies,Paper,Central,EU,Second Class,Low,4,476.36,-122.72,0.45,2016-02-09,Virginia
CA-2014-101097,LC-16885,Lena Creighton,Consumer,Office Supplies,Envelopes,West,APAC,Same Day,Low,3,1211.49,-445.78,0.30,2015-09-24,New York
CA-2014-101098,PK-19075,Pete Kriz,Corporate,Office Supplies,Envelopes,West,US,Second Class,High,4,929.84,260.10,0.10,2016-07-28,Pennsylvania
CA-2016-101099,LC-16885,Lena Creighton,Corporate,Technology,Phones,South,EU,Same Day,Critical,8,885.04,310.41,0.00,2015-02-23,California
CA-2015-101100,SN-20710,Stephanie Phelps,Home Office,Office Supplies,Envelopes,South,LATAM,Second Class,High,11,2731.30,-1167.66,0.45,2014-01-22,Texas
CA-2015-101101,SO-20335,Sean O'Donnell,Corporate,Technology,Phones,East,APAC,Second Class,Critical,3,1185.27,-187.68,0.10,2014-12-28,North Carolina
CA-2015-101102,MA-17560,Matt Abelman,Home Office,Furniture,Chairs,Central,APAC,Same Day,Low,11,3853.30,-140.66,0.30,2014-01-23,Ohio
CA-2015-101103,EH-13945,Eric Hoffmann,Corporate,Technology,Phones,South,EU,Second Class,Medium,7,344.96,-59.90,0.20,2014-10-03,North Carolina
CA-2014-101104,CV-12805,Cynthia Voltz,Consumer,Technology,Copiers,East,US,Standard Class,High,14,321.58,-84.58,0.30,2016-02-18,New York
CA-2014-101105,GH-14410,Gary Hansen,Consumer,Office Supplies,Storage,South,APAC,Second Class,Low,3,450.33,-143.64,0.30,2016-07-26,Washington
CA-2015-101106,SO-20335,Sean O'Donnell,Consumer,Technology,Accessories,East,US,Second Class,Low,10,3290.40,-370.64,0.10,2015-04-27,New York
CA-2016-101107,BH-11710,Brosina Hoffman,Consumer,Office Supplies,Binders,East,EU,Second Class,Low,9,598.05,-83.89,0.30,2015-01-13,Illinois
CA-2014-101108,IM-15070,Irene Maddox,Consumer,Office Supplies,Supplies,West,LATAM,Second Class,Medium,14,213.64,-14.60,0.45,2015-02-08,Washington
CA-2014-101109,RA-19885,Ruben Ausman,Consumer,Office Supplies,Fasteners,West,US,Same Day,Medium,8,1013.36,163.80,0.10,2016-01-01,California
CA-2015-101110,ZD-21925,Zuschuss Donatelli,Home Office,Office Supplies,Supplies,South,APAC,Same Day,High,13,3217.89,-457.89,0.30,2016-01-14,Virginia
CA-2015-101111,EH-13945,Eric Hoffmann,Consumer,Furniture,Tables,South,LATAM,Same Day,High,3,1210.20,-305.31,0.10,2015-01-12,Illinois
CA-2014-101112,CG-12520,Claire Gute,Corporate,Office Supplies,Storage,East,APAC,Same Day,Medium,4,1505.60,-25.45,0.10,2015-10-16,Texas
CA-2014-101113,CG-12520,Claire Gute,Corporate,Furniture,Tables,East,LATAM,Standard Class,Medium,5,1229.75,-45.04,0.30,2015-01-16,Texas
CA-2016-101114,CV-12805,Cynthia Voltz,Corporate,Furniture,Furnishings,West,APAC,First Class,Critical,6,187.74,17.10,0.30,2016-06-27,California
CA-2014-101115,MA-17560,Matt Abelman,Home Office,Furniture,Furnishings,Central,US,Standard Class,Medium,6,604.62,-327.79,0.45,2014-04-14,Virginia
CA-2015-101116,SF-20065,Sandra Flanagan,Corporate,Furniture,Tables,Central,US,Standard Class,Critical,7,1192.45,-418.32,0.45,2015-09-29,Ohio
CA-2014-101117,EH-13945,Eric Hoffmann,Corporate,Technology,Accessories,Central,LATAM,First Class,Medium,11,4298.36,-1380.35,0.45,2016-09-18,Texas
CA-2014-101118,HP-14815,Harold Pawlan,Consumer,Furniture,Tables,South,EU,Same Day,Medium,5,1001.15,-171.59,0.00,2014-01-13,Pennsylvania
CA-2015-101119,SN-20710,Stephanie Phelps,Home Office,Technology,Machines,South,US,Second Class,Critical,4,21.12,-1.98,0.00,2014-02-08,Texas
CA-2015-101120,MA-17560,Matt Abelman,Corporate,Furniture,Bookcases,Central,APAC,Second Class,High,11,2557.61,2.35,0.20,2015-01-17,North Carolina
CA-2015-101121,PK-19075,Pete Kriz,Home Office,Furniture,Bookcases,South,US,First Class,High,7,1709.96,360.73,0.20,2014-11-04,New York
CA-2014-101122,AA-10315,Alex Avila,Home Office,Technology,Copiers,Central,LATAM,Same Day,Critical,14,5499.48,10.04,0.10,2014-06-06,North Carolina
CA-2014-101123,KB-16585,Ken Black,Corporate,Office Supplies,Art,West,LATAM,Same Day,Critical,4,341.64,39.81,0.30,2015-11-10,Texas
CA-2015-101124,EH-13945,Eric Hoffmann,Corporate,Office Supplies,Appliances,East,LATAM,Same Day,Medium,6,2814.66,0.58,0.00,2015-05-14,Florida
CA-2014-101125,PK-19075,Pete Kriz,Consumer,Technology,Copiers,West,US,Standard Class,Medium,6,502.80,-7.17,0.20,2016-05-23,Virginia
CA-2015-101126,EH-13945,Eric Hoffmann,Consumer,Office Supplies,Art,West,EU,First Class,High,13,5265.13,1814.86,0.10,2014-01-03,Illinois
CA-2014-101127,LC-16885,Lena Creighton,Consumer,Furniture,Bookcases,West,EU,Second Class,Critical,3,1340.94,-449.24,0.20,2015-08-20,Ohio
CA-2014-101128,BH-11710,Brosina Hoffman,Consumer,Office Supplies,Fasteners,South,APAC,Second Class,Low,10,4192.40,1428.23,0.00,2014-10-19,Ohio
CA-2015-101129,RA-19885,Ruben Ausman,Corporate,Furniture,Furnishings,Central,APAC,First Class,Critical,1,199.73,6.44,0.20,2015-12-13,Pennsylvania
CA-2014-101130,PK-19075,Pete Kriz,Consumer,Office Supplies,Labels,West,EU,Standard Class,Critical,4,496.56,78.01,0.10,2014-02-07,Texas
CA-2015-101131,AA-10315,Alex Avila,Corporate,Technology,Accessories,South,US,First Class,Medium,5,1931.65,-45.34,0.20,2016-01-06,Ohio
CA-2015-101132,CV-12805,Cynthia Voltz,Corporate,Furniture,Furnishings,East,LATAM,Same Day,Critical,3,595.32,-212.57,0.20,2014-02-02,Illinois
CA-2016-101133,TB-21520,Tracy Blumstein,Home Office,Furniture,Furnishings,East,US,Second Class,High,12,5802.24,-417.98,0.30,2016-09-08,Pennsylvania
CA-2015-101134,SO-20335,Sean O'Donnell,Corporate,Office Supplies,Labels,East,EU,Same Day,Low,3,77.40,-11.14,0.10,2015-09-11,California
CA-2016-101135,CV-12805,Cynthia Voltz,Consumer,Office Supplies,Labels,East,EU,First Class,High,13,4021.68,-1601.52,0.20,2015-05-10,Virginia
CA-2016-101136,EB-13870,Emily Burns,Home Office,Technology,Copiers,Central,LATAM,Standard Class,High,7,2702.07,258.64,0.00,2016-01-07,Illinois
CA-2016-101137,CG-12520,Claire Gute,Home Office,Office Supplies,Art,East,APAC,Second Class,Critical,8,3325.04,345.41,0.30,2016-07-25,Florida
CA-2014-101138,ZD-21925,Zuschuss Donatelli,Home Office,Technology,Accessories,East,US,Second Class,Critical,14,1660.26,-804.91,0.45,2014-09-29,Washington
CA-2016-101139,EB-13870,Emily Burns,Corporate,Furniture,Tables,West,APAC,Standard Class,Critical,1,479.53,-24.98,0.20,2016-07-10,North Carolina
CA-2016-101140,HP-14815,Harold Pawlan,Home Office,Technology,Machines,Central,EU,Second Class,Low,13,810.68,244.55,0.10,2015-02-03,Pennsylvania
CA-2015-101141,SO-20335,Sean O'Donnell,Consumer,Office Supplies,Envelopes,Central,APAC,Same Day,Medium,8,121.92,37.21,0.10,2016-01-19,Pennsylvania
CA-2016-101142,HP-14815,Harold Pawlan,Home Office,Technology,Copiers,West,US,Second Class,Low,6,319.86,-63.60,0.20,2015-07-10,California
CA-2016-101143,PK-19075,Pete Kriz,Corporate,Furniture,Furnishings,West,LATAM,First Class,Low,3,183.36,-51.45,0.30,2015-05-28,Illinois
CA-2014-101144,SO-20335,Sean O'Donnell,Home Office,Office Supplies,Binders,West,US,Second Class,Medium,7,2829.89,-101.28,0.45,2016-01-13,Illinois
CA-2015-101145,IM-15070,Irene Maddox,Corporate,Technology,Copiers,West,LATAM,Second Class,Medium,8,3964.80,-1509.15,0.20,2016-05-23,Washington
CA-2014-101146,RA-19885,Ruben Ausman,Home Office,Technology,Phones,South,LATAM,Same Day,High,13,3838.25,1667.68,0.00,2016-02-02,Illinois
CA-2015-101147,HP-14815,Harold Pawlan,Home Office,Furniture,Bookcases,Central,LATAM,Standard Class,High,8,784.80,-328.81,0.45,2015-11-12,Ohio
CA-2015-101148,SO-20335,Sean O'Donnell,Home Office,Furniture,Bookcases,Central,US,Standard Class,High,10,2626.50,486.89,0.00,2015-04-30,Washington
CA-2016-101149,ZD-21925,Zuschuss Donatelli,Consumer,Technology,Phones,Central,LATAM,Second Class,High,5,121.35,-19.94,0.00,2014-11-04,Illinois
CA-2015-101150,EH-13945,Eric Hoffmann,Corporate,Furniture,Furnishings,East,US,Second Class,Low,2,503.30,-68.21,0.20,2014-01-27,Illinois
CA-2016-101151,BH-11710,Brosina Hoffman,Consumer,Furniture,Furnishings,East,US,First Class,High,13,2212.86,-179.90,0.00,2014-08-06,Virginia
CA-2014-101152,SN-20710,Stephanie Phelps,Corporate,Furniture,Furnishings,South,US,First Class,High,9,2975.94,1136.70,0.00,2016-02-10,California
CA-2015-101153,AA-10315,Alex Avila,Corporate,Furniture,Bookcases,West,APAC,Second Class,Medium,10,69.80,-32.97,0.30,2016-04-08,New York
CA-2015-101154,KB-16585,Ken Black,Consumer,Furniture,Chairs,East,EU,Second Class,Critical,11,5054.39,1061.65,0.00,2014-01-18,California
CA-2016-101155,GH-14410,Gary Hansen,Corporate,Office Supplies,Envelopes,East,APAC,First Class,Medium,8,2208.32,175.16,0.00,2015-09-20,Pennsylvania
CA-2016-101156,LC-16885,Lena Creighton,Home Office,Office Supplies,Fasteners,South,US,Standard Class,Critical,5,641.35,166.42,0.00,2014-09-19,North Carolina
CA-2014-101157,HP-14815,Harold Pawlan,Home Office,Technology,Machines,East,EU,Standard Class,Medium,12,821.40,188.42,0.10,2015-08-18,Washington
CA-2016-101158,DV-13045,Darrin Van Huff,Consumer,Technology,Accessories,East,US,Standard Class,Critical,11,2204.29,-265.05,0.10,2014-04-26,New York
CA-2015-101159,KB-16585,Ken Black,Corporate,Furniture,Tables,Central,LATAM,Second Class,Medium,3,233.28,85.08,0.00,2014-11-29,Washington
CA-2015-101160,EB-13870,Emily Burns,Corporate,Office Supplies,Envelopes,West,APAC,Standard Class,Critical,14,4684.40,86.40,0.10,2016-08-29,Ohio
CA-2015-101161,IM-15070,Irene Maddox,Consumer,Furniture,Bookcases,Central,APAC,Second Class,Critical,12,2784.96,-744.99,0.20,2014-04-24,California
CA-2014-101162,MA-17560,Matt Abelman,Home Office,Technology,Accessories,Central,LATAM,Same Day,High,10,2299.40,43.14,0.20,2015-04-06,Texas
CA-2014-101163,MA-17560,Matt Abelman,Home Office,Furniture,Tables,East,US,First Class,High,3,40.47,4.83,0.10,2015-01-29,Virginia
CA-2015-101164,AG-10270,Alejandro Grove,Consumer,Technology,Accessories,West,US,Second Class,High,5,2158.45,-281.35,0.45,2016-02-04,Florida
CA-2014-101165,PK-19075,Pete Kriz,Corporate,Technology,Copiers,South,APAC,Standard Class,Critical,11,2761.33,-1788.81,0.45,2016-09-08,Washington
CA-2016-101166,IM-15070,Irene Maddox,Consumer,Furniture,Furnishings,South,APAC,Standard Class,Critical,12,4599.12,241.07,0.20,2014-10-06,Ohio
CA-2014-101167,RA-19885,Ruben Ausman,Home Office,Furniture,Chairs,Central,LATAM,Second Class,Critical,6,166.02,-27.90,0.20,2016-02-17,Virginia
CA-2014-101168,CG-12520,Claire Gute,Consumer,Technology,Accessories,South,LATAM,Standard Class,Low,2,569.50,-85.23,0.10,2016-06-06,Virginia
CA-2015-101169,TB-21520,Tracy Blumstein,Consumer,Technology,Copiers,South,US,First Class,Critical,4,1481.28,-87.29,0.10,2014-02-07,Washington
CA-2016-101170,SO-20335,Sean O'Donnell,Home Office,Office Supplies,Envelopes,East,US,Same Day,High,10,638.00,72.87,0.20,2015-07-04,Virginia
CA-2015-101171,IM-15070,Irene Maddox,Consumer,Technology,Accessories,West,EU,First Class,Low,14,3462.62,752.15,0.10,2016-06-27,Pennsylvania
CA-2016-101172,SF-20065,Sandra Flanagan,Consumer,Office Supplies,Storage,Central,EU,Second Class,Medium,9,3145.41,881.61,0.00,2015-10-05,Washington
CA-2014-101173,DV-13045,Darrin Van Huff,Home Office,Technology,Copiers,South,EU,Second Class,Low,4,1658.00,-354.47,0.10,2015-04-17,New York
CA-2014-101174,HP-14815,Harold Pawlan,Corporate,Office Supplies,Fasteners,South,US,Second Class,High,14,4829.30,710.61,0.10,2016-05-03,California
CA-2015-101175,SN-20710,Stephanie Phelps,Consumer,Furniture,Tables,South,EU,Second Class,High,2,93.98,-15.26,0.10,2014-06-07,Virginia
CA-2014-101176,SN-20710,Stephanie Phelps,Corporate,Technology,Machines,South,EU,Same Day,High,8,663.28,-201.40,0.45,2015-08-04,Illinois
CA-2015-101177,AG-10270,Alejandro Grove,Home Office,Technology,Copiers,South,US,Standard Class,Medium,12,4801.92,-347.78,0.00,2014-10-30,California
CA-2014-101178,PK-19075,Pete Kriz,Consumer,Technology,Accessories,East,EU,Second Class,Medium,9,2180.34,-407.52,0.45,2016-04-16,California
CA-2014-101179,GH-14410,Gary Hansen,Corporate,Technology,Accessories,Central,APAC,Second Class,Medium,4,1087.24,22.20,0.00,2015-07-05,California
CA-2016-101180,EH-13945,Eric Hoffmann,Consumer,Office Supplies,Envelopes,South,US,Same Day,Low,3,1207.26,186.16,0.10,2014-04-02,Illinois
CA-2014-101181,TB-21520,Tracy Blumstein,Home Office,Furniture,Furnishings,West,US,Standard Class,High,14,2410.10,717.15,0.00,2016-03-09,Texas
CA-2015-101182,CV-12805,Cynthia Voltz,Home Office,Technology,Accessories,Central,US,Standard Class,Medium,2,691.08,82.59,0.30,2014-04-11,Illinois
CA-2014-101183,KB-16585,Ken Black,Consumer,Office Supplies,Art,East,LATAM,First Class,Critical,13,5948.28,530.25,0.20,2014-09-25,Virginia
CA-2015-101184,SO-20335,Sean O'Donnell,Corporate,Furniture,Chairs,South,US,Same Day,Critical,14,5359.20,-1317.96,0.45,2014-02-13,California
CA-2015-101185,DV-13045,Darrin Van Huff,Consumer,Technology,Accessories,Central,APAC,Second Class,Critical,1,332.71,-18.09,0.10,2015-10-14,Pennsylvania
CA-2015-101186,LC-16885,Lena Creighton,Home Office,Furniture,Chairs,West,APAC,First Class,Medium,7,552.23,-37.22,0.20,2014-11-26,North Carolina
CA-2014-101187,EB-13870,Emily Burns,Corporate,Technology,Accessories,South,APAC,Standard Class,Medium,9,3227.13,-1502.31,0.30,2014-08-01,Texas
CA-2016-101188,SO-20335,Sean O'Donnell,Consumer,Furniture,Furnishings,West,APAC,First Class,Medium,13,367.38,133.14,0.00,2014-09-16,Virginia
CA-2015-101189,MA-17560,Matt Abelman,Corporate,Office Supplies,Envelopes,East,EU,Standard Class,Medium,9,908.64,39.44,0.10,2014-03-07,Pennsylvania
CA-2016-101190,RA-19885,Ruben Ausman,Corporate,Technology,Machines,South,APAC,Second Class,Low,12,1074.96,-247.92,0.45,2015-11-14,Washington
CA-2015-101191,EH-13945,Eric Hoffmann,Corporate,Technology,Copiers,West,LATAM,Standard Class,Critical,6,2175.06,-804.60,0.45,2014-04-17,Florida
CA-2014-101192,CV-12805,Cynthia Voltz,Consumer,Office Supplies,Binders,South,EU,First Class,High,6,2840.04,262.64,0.20,2016-06-06,Virginia
CA-2015-101193,IM-15070,Irene Maddox,Corporate,Office Supplies,Envelopes,South,APAC,First Class,Low,14,6386.24,1498.42,0.00,2015-04-27,Washington
CA-2015-101194,BH-11710,Brosina Hoffman,Home Office,Office Supplies,Envelopes,East,LATAM,Standard Class,High,9,3151.98,-1683.17,0.45,2014-10-10,California
CA-2015-101195,ZD-21925,Zuschuss Donatelli,Consumer,Technology,Accessories,Central,APAC,Standard Class,Critical,14,2089.22,617.82,0.10,2014-08-02,Washington
CA-2014-101196,AA-10315,Alex Avila,Home Office,Furniture,Bookcases,West,EU,Second Class,Low,2,714.20,-112.82,0.30,2016-01-09,Washington
CA-2014-101197,MA-17560,Matt Abelman,Home Office,Furniture,Chairs,West,US,Same Day,High,7,2266.53,-622.19,0.10,2015-02-21,Pennsylvania
CA-2014-101198,BH-11710,Brosina Hoffman,Consumer,Office Supplies,Supplies,East,EU,Standard Class,Low,14,2891.84,-525.78,0.45,2015-06-22,North Carolina
CA-2014-101199,BH-11710,Brosina Hoffman,Home Office,Office Supplies,Paper,South,APAC,Same Day,Critical,2,554.24,-171.53,0.45,2014-01-14,Florida
